"iso","adm1","umd_tree_cover_loss__year","umd_tree_cover_loss__ha","gfw_gross_emissions_co2e_all_gases__Mg"
"USA",33,2003,3469.83439445369,1033782.3443294411
"USA",34,2003,67450.94219331567,21671746.636618365
"USA",35,2003,225.59618112232,34709.60356882634
"USA",36,2003,4923.738321346846,1582743.7791341029
"USA",37,2003,15024.620149188662,4172904.1636491455
"USA",38,2003,95476.77320957529,77237740.55835819
"USA",39,2003,5297.198945728605,1625346.7377522464
"USA",40,2003,212.07870385728003,65647.26855280013
"USA",41,2003,65404.028572995405,22498155.57477692
"USA",42,2003,4055.5958108245723,1081048.5801520706
"USA",43,2003,26399.279837880218,8352398.512441343
"USA",44,2003,77654.91079296615,23910538.693985224
"USA",45,2003,4936.645388090374,1019384.0565169634
"USA",46,2003,900.0007690659675,281783.4510330723
"USA",47,2003,40881.66606292312,13273780.624754518
"USA",48,2003,82576.29262928043,41320962.41417154
"USA",49,2003,3389.2071744378686,1140321.657498199
"USA",50,2003,8081.318612361723,1686058.102093908
"USA",51,2003,15695.913335211933,4314524.882989438
"USA",1,2004,171400.859071137,59983706.78532799
"USA",2,2004,651658.5125458722,58012762.81230428
"USA",3,2004,14504.323186029142,3546182.7302774456
"USA",4,2004,116520.28955779303,42643657.85162843
"USA",5,2004,66689.44619845114,43215821.17314262
"USA",6,2004,16301.47749962452,5668978.499074783
"USA",7,2004,1117.5608145089327,372627.6745299287
"USA",8,2004,1194.6293076662062,407771.8809586822
"USA",9,2004,1.7457470981619556,524.5713747434083
"USA",10,2004,115736.79192480021,33466523.114186373
"USA",11,2004,174783.4675827132,61183495.85188856
"USA",12,2004,727.5909312925845,298655.6246328291
"USA",13,2004,56255.265678251366,21999559.116054267
"USA",14,2004,590.7230176994033,162788.29884641911
"USA",15,2004,1060.9961287482513,306981.58279244776
"USA",16,2004,280.9566862860022,64130.764684172136
"USA",17,2004,638.392293763973,121328.81015988243
"USA",18,2004,13810.251232290962,4487090.29799568
"USA",19,2004,115126.55116756662,44091617.424478926
"USA",20,2004,49532.04582560818,13537925.701430345
"USA",21,2004,3378.4677751105037,1130024.1837937594
"USA",22,2004,2409.0481638155948,832211.987962083
"USA",23,2004,28430.66149060243,6088693.977189399
"USA",24,2004,31908.343627853796,5899396.459551906
"USA",25,2004,128547.70336895334,45474048.4668061
"USA",26,2004,16406.008416043238,4313363.772738747
"USA",27,2004,191415.35449995063,61624668.416902445
"USA",28,2004,802.1691414557184,189318.7674572368
"USA",29,2004,1744.6548300217357,537501.7691030572
"USA",30,2004,6431.354021689237,2183171.555480662
"USA",31,2004,2156.8258798255647,627375.5057439116
"USA",32,2004,17836.554406299856,4153645.2339510694
"USA",33,2004,7877.335430746515,2379174.81751474
"USA",34,2004,95734.54339901004,31550571.213807788
"USA",35,2004,754.1785682335583,123886.83294989984
"USA",36,2004,5745.226455203988,1822925.3689228755
"USA",37,2004,23409.548199024604,6542030.73037439
"USA",38,2004,127923.52200355034,98458142.50896232
"USA",39,2004,11800.665364897832,3645486.0934077753
"USA",40,2004,244.7830225007602,74873.27981729973
"USA",41,2004,97153.14802141345,35057737.01804668
"USA",42,2004,4111.814979725942,1259252.0007024957
"USA",43,2004,40029.61831707583,12826947.051845998
"USA",44,2004,118407.65879634472,38384842.08421882
"USA",45,2004,8981.589463455455,2728041.3442272795
"USA",46,2004,2165.223673303978,691943.0527432134
"USA",47,2004,56143.890216556036,18708145.0058868
"USA",48,2004,100965.14089196606,58289795.755180426
"USA",49,2004,7562.8429974874125,2495409.369747958
"USA",50,2004,19933.674252969453,4074221.068656103
"USA",51,2004,17913.862106359113,5977524.925300739
"USA",1,2005,170438.79065985247,61601500.17962351
"USA",2,2005,786915.9266296957,68858537.46950732
"USA",3,2005,4094.578294670434,1038578.8793281387
"USA",4,2005,104885.8177516206,39453947.38298113
"USA",5,2005,47175.004650580624,40269046.26272776
"USA",6,2005,22599.610665939104,7848371.7577669965
"USA",7,2005,1240.735705910224,422004.6293225773
"USA",8,2005,928.7484524029742,332061.16298111796
"USA",9,2005,1.7459256144619544,367.75069692365014
"USA",10,2005,107954.38576841803,31890671.379889365
"USA",11,2005,172087.36643875518,61583810.85608808
"USA",12,2005,616.5558571000429,249768.98098336815
"USA",13,2005,41496.253640121875,14543929.687101927
"USA",14,2005,762.8335682918284,221750.06055316323
"USA",15,2005,952.0837990982866,270120.01840985456
"USA",16,2005,212.245461817354,48264.19772358337
"USA",17,2005,535.8690881097384,103038.19394840006
"USA",18,2005,15521.278221148394,5153341.676641902
"USA",19,2005,125943.4785391517,49099026.47022219
"USA",20,2005,51147.348716933484,14176781.094805101
"USA",21,2005,4222.920234028767,1441654.9435398097
"USA",22,2005,2333.2210870244417,826305.8819738308
"USA",23,2005,25424.092038170274,5606348.935735625
"USA",24,2005,30588.449232264793,5767038.451188809
"USA",25,2005,164433.2774352493,59447309.57340131
"USA",26,2005,15200.922188820932,4107761.6706937575
"USA",27,2005,58352.586582626005,20159042.104528345
"USA",28,2005,980.1316396884985,238624.09857241978
"USA",29,2005,2212.63595843247,609335.6854835809
"USA",30,2005,7904.011380395177,2717997.278315127
"USA",31,2005,1408.3874212092212,416150.6512751943
"USA",32,2005,6337.571211152134,1929900.901521123
"USA",33,2005,8568.816440971625,2533702.385815564
"USA",34,2005,104939.015056204,36217112.12896597
"USA",35,2005,654.1843717039498,118398.52783144299
"USA",36,2005,7321.882309445197,2329905.99743555
"USA",37,2005,25761.077291837304,7840150.775359675
"USA",38,2005,75891.24684732429,70803033.62157282
"USA",39,2005,12076.362423693403,3754095.938070092
"USA",40,2005,280.8393398270996,87994.18952499429
"USA",41,2005,94498.30011098688,35250018.18165045
"USA",42,2005,6493.943491023452,2032261.647549415
"USA",43,2005,40230.80440593403,13142611.560978374
"USA",44,2005,119794.49711683003,39433653.23136321
"USA",45,2005,16252.385521370648,5234891.795141182
"USA",46,2005,2381.80147045023,776244.6451184382
"USA",47,2005,63116.454683452044,21682913.02983378
"USA",48,2005,78524.39138860213,53216906.32153292
"USA",49,2005,12595.259702610425,4324770.043525571
"USA",50,2005,18814.69819485372,3967966.7857403886
"USA",51,2005,28439.386544883306,10569709.348900966
"USA",1,2006,167369.97434274154,62297416.66003166
"USA",2,2006,620532.2489216351,57005306.81413389
"USA",3,2006,10384.07283916632,2387568.999467564
"USA",4,2006,124434.22602864879,47978069.83277746
"USA",5,2006,86059.8227091391,50612833.58574452
"USA",6,2006,9475.837670310066,3068065.9876667554
"USA",7,2006,1356.698636142657,466554.91874288954
"USA",8,2006,846.9021315530805,304989.6891208602
"USA",9,2006,7.220712400911559,1724.082399685245
"USA",10,2006,118229.2534652671,35944981.22965863
"USA",11,2006,185349.00522634276,68289602.51609254
"USA",12,2006,501.8379423649392,208380.76301764994
"USA",13,2006,64520.72916515288,21342812.138085805
"USA",14,2006,688.1277497617076,191617.42623594205
"USA",15,2006,1100.331913861514,316072.4937188779
"USA",16,2006,272.4063883750493,64229.717003175174
"USA",17,2006,478.5735602069327,95956.04610105859
"USA",18,2006,14386.198341091753,4761306.598705149
"USA",19,2006,120532.33080893729,48923786.03496614
"USA",20,2006,46708.367432065876,13131726.372914676
"USA",21,2006,4583.179207219461,1545482.3193286292
"USA",22,2006,2808.1327743885277,1001567.9248035775
"USA",23,2006,26208.479857067847,5863636.258354323
"USA",24,2006,36660.00513064208,6364633.705964843
"USA",25,2006,126354.74569655226,46652914.244803526
"USA",26,2006,18786.21476398961,5122977.711744981
"USA",27,2006,54386.768982259746,16554894.124542473
"USA",28,2006,485.8108011978658,93655.03940786824
"USA",29,2006,862.8193525329767,156358.33627167094
"USA",30,2006,7693.408483732492,2641138.189587947
"USA",31,2006,1596.8200278265508,469479.58360778325
"USA",32,2006,17388.349384723406,4837407.36685148
"USA",33,2006,6542.9999422487945,2044845.5507461433
"USA",34,2006,99023.80788512615,34944395.96952617
"USA",35,2006,612.3366607414913,104868.09624321372
"USA",36,2006,6772.956458356149,2191986.299944413
"USA",37,2006,26742.392460372877,8055570.597344449
"USA",38,2006,90711.81424349692,80574840.98602393
"USA",39,2006,14532.04396732459,4614056.021222565
"USA",40,2006,355.1743539886987,113279.1367846339
"USA",41,2006,95853.88953584785,36878329.01580999
"USA",42,2006,4729.607332697452,1489429.3323822345
"USA",43,2006,41109.34493738867,13560461.0145079
"USA",44,2006,108365.44757227188,36117614.62268344
"USA",45,2006,4009.9543796173043,1058984.442235523
"USA",46,2006,3099.638381921712,1047775.7021796255
"USA",47,2006,67195.90722752333,23809448.858008437
"USA",48,2006,131275.4289539441,64585187.006614886
"USA",49,2006,10373.104419672794,3595891.7220885092
"USA",50,2006,16998.558795293255,3710063.4492814927
"USA",51,2006,6502.2464385393705,1784919.7198618774
"USA",1,2007,175174.4244092593,66894201.00939671
"USA",2,2007,158558.34910354298,21260036.973064236
"USA",3,2007,3074.9376184973266,852352.563544643
"USA",4,2007,117985.61671907449,45068988.81436498
"USA",5,2007,136811.8343823143,66616855.00746615
"USA",6,2007,62213.26525665768,24372251.72956554
"USA",7,2007,1004.236372216581,344784.9451204747
"USA",8,2007,960.5055599237207,355239.3618497217
"USA",9,2007,1.2637247488107948,435.3390037470532
"USA",10,2007,111744.19643551517,33961714.424731344
"USA",11,2007,200104.01618914798,72505872.03262648
"USA",12,2007,822.7966910860486,340938.26587437384
"USA",13,2007,151656.04477872123,38097097.965840064
"USA",14,2007,763.3702538724937,230210.72730678308
"USA",15,2007,1298.9429249084114,381494.5715300675
"USA",16,2007,305.39007788246363,71910.60843471946
"USA",17,2007,732.4482053174544,150192.32497360013
"USA",18,2007,18291.99260570222,6178692.719213516
"USA",19,2007,116815.97561232116,49155326.68380789
"USA",20,2007,45592.45933471039,13168968.679351881
"USA",21,2007,3682.6464477153613,1296296.4627340732
"USA",22,2007,2258.4714428710854,818944.6326895973
"USA",23,2007,27169.123350992362,6244651.265918772
"USA",24,2007,41362.47914387177,7607270.432345243
"USA",25,2007,132604.39272795146,50260759.5675264
"USA",26,2007,29606.82241313032,8300454.559002432
"USA",27,2007,130370.98348690683,30428925.053816095
"USA",28,2007,599.6398959304898,129218.92798940226
"USA",29,2007,1032.6726188963833,375778.30047871417
"USA",30,2007,7690.469950568464,2727910.792095547
"USA",31,2007,4290.36638465883,1168248.7948927686
"USA",32,2007,3253.387599372862,1198852.1865228983
"USA",33,2007,7247.436318012645,2270395.476206627
"USA",34,2007,105550.62895429211,38063787.44555106
"USA",35,2007,555.7625495859158,102846.933123205
"USA",36,2007,7980.813437435487,2627408.546324457
"USA",37,2007,26524.166142706235,8046690.546361956
"USA",38,2007,80102.53407229194,66721236.61428996
"USA",39,2007,17710.692384855927,5788934.610886309
"USA",40,2007,265.1619631446254,86619.79517993082
"USA",41,2007,92279.05048899364,36775058.88537037
"USA",42,2007,4849.2292847353765,1585209.1605542083
"USA",43,2007,43425.907331931645,14388000.14259308
"USA",44,2007,124107.43143137805,42768348.08996677
"USA",45,2007,10503.913350205561,2101313.3834204357
"USA",46,2007,2038.6355915548843,696540.6993879325
"USA",47,2007,67758.62169702657,24539346.626869056
"USA",48,2007,88629.95761409255,47829144.27495746
"USA",49,2007,15371.15976507154,5332487.172228838
"USA",50,2007,22668.266876332356,5282249.063061732
"USA",51,2007,29725.088708888186,9239210.991715245
"USA",1,2008,186835.51222627607,72962175.12648319
"USA",2,2008,37921.158900689676,4687832.008206498
"USA",3,2008,4707.840188009378,1194715.6082158876
"USA",4,2008,92088.98370256378,36673740.56659861
"USA",5,2008,214408.0451846475,119800863.8860214
"USA",6,2008,23969.330384618235,9054231.699307812
"USA",7,2008,949.2698031500115,332154.5457219139
"USA",8,2008,539.4735356252577,205736.01827737736
"USA",9,2008,3.4903157018509714,1026.2878706751856
"USA",10,2008,101176.27161922773,32415728.671249166
